2.135233
3.104524
3.090566
3.229329
2.937844
3.246161
3.035142
3.359061
3.149273
3.213729
3.271615
2.856556
3.433779
3.372198
3.002299
3.247393
3.396831
3.438295
3.461286
3.158305
3.529846
3.822153
3.326217
3.581164
3.832006
3.962559
3.584038
3.974875
4.007718
3.984317
3.988423
4.070942
3.814763
4.450694
4.439609
3.930947
4.189999
4.731095
3.691190
4.491338
4.208474
4.359553
4.369817
4.409229
4.653912
4.142787
4.215042
4.132523
4.497906
4.896954
4.767633
4.323015
4.537729
4.333689
4.627638
4.312341
4.675671
4.547171
4.850973
4.742590
4.742179
4.594384
4.944987
4.874374
5.058708
4.949093
5.143690
4.242138
5.163396
5.095246
5.271369
5.221283
5.470893
5.369078
5.026685
5.371952
4.987684
5.538632
5.527547
5.517694
5.556285
5.371952
5.629773
5.922900
5.745546
5.834633
5.782905
5.847771
6.011167
6.009525
5.944659
6.097791
5.403564
6.122013
6.215617
6.142540
6.090812
6.099023
6.245176
6.326464
